Filename,Phonetics
7ba11cc7f5b340198ecc34f0a18fc41a.pcm,su
8bb06de9d61440b7ab6ad2d9691e20d7.pcm,su
c321bcc96bef478dad9037ca532b5cdf.pcm,su
ce60d3d3f06e4947a67c63b1227cc9ee.pcm,su
d93453d34e8948d8871abce8a5c88a58.pcm,su
db3e45bc38a746858f2ada580a9ab245.pcm,su
dd93b2822cd84033964f2d6480538b53.pcm,su
e2380a16f89846608b777c71454c0f6d.pcm,su
e3fbf8e310cc46cbad0c1bf7248bc379.pcm,su
e6d1cc66de8c417499bcfcbd8a8fb841.pcm,su
01deec9e652f4b798f872d0b30ab2d17.pcm,ta
0395e21f7b1745f4ab4670a07e6c3142.pcm,ta
04605b96b8564fe2a208269dcc1d0089.pcm,ta
05b9b4b2cc9c4e27a04fb7233427284d.pcm,ta
062c091113064e5ca236b7a93c314bad.pcm,ta
11dd2f7abe6b4936bd9a9c1f27c82280.pcm,ta
126f0f60f97e4542829d49133276bec7.pcm,ta
14642213dcec45cb8744b02e18d7e9ca.pcm,ta
14e283f903cd4cd0aa964114ba93486f.pcm,ta
15cafb2158ba4a2493aeca9050cd3922.pcm,ta
173a13bf9b754ba5a2219612bd8b772f.pcm,ta
24726a4feee14e659520b3b5bd6c9523.pcm,ta
26aeb1b1d5ca46a4b0e0674e610645bc.pcm,ta
2a9dcc2d38ae41ff91fbd13923fa9626.pcm,ta
2c159a19e92449148e354a03a7bcc2a8.pcm,ta
3618c1c0c5e34b31b1a95708f61781d0.pcm,ta
371716eb4ca54845ad955a1064efd200.pcm,ta
3ae870b648ef4f048b67318a010771c8.pcm,ta
3d0d8c93ba53412fa48674c19121f3cc.pcm,ta
3e431fe3f6ef4cfea5534e8513caa127.pcm,ta
3e925f627c9348d49ceb716c2ef23f45.pcm,ta
48ca453df26b4e2e9985601c664b3e9c.pcm,ta
4a5e98670fa34251ae56e8dd27bf869e.pcm,ta
57dd23df25b546b18e14658dffcc5a22.pcm,ta
5905d863072045b7960de3bf2e0958b5.pcm,ta
5b6b6ce8a5484c13a2c938c5a9badc4f.pcm,ta
5ea165a636eb4255b81252b77c10b14d.pcm,ta
623a5b278f3643268b1c40f09f3a65c4.pcm,ta
649014832cde49739e2e9b7ca0412895.pcm,ta
662223c5675945c5be2374ceb09dacb5.pcm,ta
666aef2eaf994cb5bacb3b6d8750ba82.pcm,ta
6794d8ca3d3d4ff39fc0fd8f3396a724.pcm,ta
67eb3ec9b8194cccbabd7270b234c270.pcm,ta
6b4124071c9847468e50386f5bf0817b.pcm,ta
6e7e2ac9df9e4079aedc5bad89764a30.pcm,ta
6e94534948fc4780b22d5499b936126d.pcm,ta
6ef54674c54348dab9c4585b857e61fd.pcm,ta
705f82a0952d45e3add392569e8ef783.pcm,ta
70d8726b47184a9087add11d478d23d4.pcm,ta
71ad6ec953a145d8b0fa7047ddc0c6dc.pcm,ta
732b02185218459690b98f1f054da90c.pcm,ta
7b8712eb56a7459ebcd87c2671a1c6f1.pcm,ta
80503a91203f45d19d945fbf04486655.pcm,ta
82a0f17f1e0a4c8497513f089901d76f.pcm,ta
882aac4de1b54f24b3a27bdb74897d10.pcm,ta
8f8a1a39ecda4ead9a8d5dfb0b798214.pcm,ta
90aff5a3f2a84791b0711ff498f62367.pcm,ta
90d5264f59bc4ac4b30093f97b555d87.pcm,ta
9234d364329442759be9fd152e5a0d74.pcm,ta
94d61e11159241888f3912ab3a2bec94.pcm,ta
9e77946780724da8ab6bc84b30db56cb.pcm,ta
9f196e48731c46219d971c878a5bf23a.pcm,ta
a1f54d923afa446cb6df1fec6052c9ce.pcm,ta
a34abea24829455ab8882f909822c074.pcm,ta
a9b5cc92ec784c98af5250f938c4f05a.pcm,ta
aab8fc032ee345058b17b6f767c4570a.pcm,ta
ad7daf94e3d9497a9562fc727eefdc6d.pcm,ta
b42397d737c140e5a2dc455aefd361c9.pcm,ta
b99e8e4e0e9f4cd784147d6ad38f67d3.pcm,ta
ba84da82ac024df78357ce5d0dd2550a.pcm,ta
bc04a30fab65446f9fbaa4cf5ee49650.pcm,ta
caba9659b6064ccfaa651f7d2503a366.pcm,ta
d372dd5e869b409b9710ec795664c4f2.pcm,ta
dbf16cf6c50d4d69935df1ba902b07d5.pcm,ta
df0cec36509748fbbf7d275c0a2118e1.pcm,ta
e5beae17652b4a518dcf4ae9449829ba.pcm,ta
e662117a09e649469e5104b416075e26.pcm,ta
e6a1ce52c4b24bb9acbe5372395bbac9.pcm,ta
e9b8f91f8d6f46628317b86b18af6cf8.pcm,ta
ff25d52ef62945369514461791ffc1ac.pcm,ta
ff46e929103449b598963d472ef25506.pcm,ta
fff19d4ca149423d8e49a556cbbea5e4.pcm,ta
0191e0a0255d4bb3b0f49f2446ca5194.pcm,te
18fcd5ca627f402b99df69c5aca78dba.pcm,te
19ab1209562c4f3ea081f16cd50b0912.pcm,te
19b27f2d5f024034821bab69aded2a45.pcm,te
2298a22da71d4593952c6c543794ee72.pcm,te
3424d6c5d2a14f709bccca36720a7b7c.pcm,te
3d363a7945e24f0d808fc46a0a922c74.pcm,te
3ef77e6ea19648f3bf2ea918838f4e2e.pcm,te
5a26a07717d249cdbe19ea49244d568b.pcm,te
5f68627c968e4ca48e920548228c773f.pcm,te
686dce851a564d7b9f5186bbb26370b2.pcm,te
8ad42249ef07450aab0544fa99a07d49.pcm,te
9a585b0966844e6ca0c69eca8fe218c0.pcm,te
a7560b14b006452192a3a1e779e027df.pcm,te
a8421d5e5b7f46d89f5c91f2ff5dcd66.pcm,te
ab0722c82f4142b4bb4d51347bfc501d.pcm,te
aebd8980d5204a4f9b6f72cb4aa995ed.pcm,te
b8ba4703e025408097624747cf0ea701.pcm,te
bb98e31c45a64760b59c4edfb3516ff2.pcm,te
c4a4b0e0699f4c93b852806ff0b5d85d.pcm,te
ca91c3239fad4c2db6e274a9aad971b1.pcm,te
d3ce15ad10cb43ec89d45d16615d5494.pcm,te
d77893c35d17421ab1541f85d253816d.pcm,te
e0c2c79274fa4b5183f2d191fc6d2229.pcm,te
e23a60ce242d49b4a99a4395a833990f.pcm,te
f0f986cf00b54aad9ba419f0cd2c412c.pcm,te
f563a07a6f0d45bbbf6ac10aa6f87143.pcm,te
f7eb880424d94a49be892e6970cae36c.pcm,te
f86341d9302b4a83a9a541dc0fefb8e3.pcm,te
faf5e55c01b641599599c7e76742e82b.pcm,te
00fc9ee902754677b2c539b321d3a822.pcm,to
02fe2a1c9bdb419eb1d736d6d0d38da9.pcm,to
036f29b69d2544cab710d0625adda583.pcm,to
04bda09deeac43b69facb59f09f9ff68.pcm,to
057e911d187a4b7f811f866bb12534d6.pcm,to
07c814918c6b45ff9813c1021fc27b94.pcm,to
07f3afe4e4204b24a92d315a44150af4.pcm,to
0866dc094fb7412bad9aeaf6043e6274.pcm,to
091641bf4b894e2fb49ae9b2726eb38b.pcm,to
09330d9491ac43a29064fb3805606edd.pcm,to
0c9018e718a64d6684817bb65fb5c6a3.pcm,to
0dbda39725524f829bf8ebda128f018b.pcm,to
0dbfc662cc774c3380d9d4c056b4a691.pcm,to
0dde312eac874ea5a2b4f819de513d75.pcm,to
10976c3e89ac4f2d8e085cd3ce9f2bfe.pcm,to
10e22e5c69c145299887c8056049c0b6.pcm,to
1235ee47943c455c837078bbaf58d577.pcm,to
145c6efc40ef479d84973a8450737afc.pcm,to
1466ac3b454c402fb81f5235374e0f94.pcm,to
14990d9d408f4652b3587b3cb82d40c1.pcm,to
15ecf00e96764724871236137e2814b1.pcm,to
184a478d0e53453db4aa94db0663d874.pcm,to
195fde5f13974bb2a1eed30edd4fc9ae.pcm,to
19b904eb03d64f4aac367ffc2818ed9c.pcm,to
1d684aeb61984e05958d9d02f70a78df.pcm,to
1d94c3fb09de4283840638c6ddd9be46.pcm,to
1e0a9b16c89d4d2a95b4a9e5ddb00265.pcm,to
1e6a59cddc5f48b088624a8895ff313f.pcm,to
1e73aa325f2f4bbbb711e3806b68fd87.pcm,to
1f7f0980474448d38d5452da48e89331.pcm,to
204f4346145745c89ec8ee4c3fc6d44f.pcm,to
217f942a4aff4fb3887381fb45c196e8.pcm,to
21b909dc72284af3875aaf4a1ec5e143.pcm,to
230b598ca9384e85b607805be02ece1e.pcm,to
233add4592f44b8195d2d04cd89799fe.pcm,to
252147b2319948fcb91b77ad776f6fe0.pcm,to
25f80a8ef5c2470494d4b7c8f5d0b0b7.pcm,to
27be55e276e44fa2ae86be076325a692.pcm,to
2886d07d696f4334bbe5440283fe8891.pcm,to
2973ff305d3246909d0ec5b1415b7b64.pcm,to
298cfb3dcb4d4f4e8908c97d15324720.pcm,to
2b4bb9ad02104a8ba38e34c51d084b7f.pcm,to
2c72f82ef9194daf91e028eb0cfe6ea1.pcm,to
2e605a2a41dc4a30bafbc5ca1948c355.pcm,to
2e6c6204caac4864a65fd285579b968c.pcm,to
2ee55316cf194fd08154ff460c9eef76.pcm,to
31bfd992009843869d26da9847e88d05.pcm,to
32e81e9e790f4966b4cfd901e43c40b6.pcm,to
33137c4d9cab4867b42dbe3d6fb070fc.pcm,to
34705565e481489d98edbc35b62f9b83.pcm,to
35efbd5941f34b8488fdaaf92817d81d.pcm,to
367e29f98ca845e781ecb432fd60a809.pcm,to
36cb18973ef14bcea01da3feabdf2846.pcm,to
374303ab7e434ab4991b2ae222aa68a7.pcm,to
379ac790d4234d34bbbf703b1cef5fb4.pcm,to
3a4099c377cc4d35b7c9f386e091a455.pcm,to
3a71ab6d00cf411499b1bf5ca99f69e4.pcm,to
3bd361e5fb8748978415438323f37bd4.pcm,to
3c765bea381446248097b0a953aa9fbe.pcm,to
3c8bb50a138346e9b4e7f46b6f616d1e.pcm,to
3dc93e8e90854e3eb2acaf35851bb7c7.pcm,to
423dcc11abda4a0686a836eb205f2c6c.pcm,to
424b54e5a09740d5b97f59110acb1781.pcm,to
4595b128c34540fca8de82fc0d991490.pcm,to
467bc94723bf4fb7a0b34b8b129c8c3d.pcm,to
47f66f3dde3a4bb0a00c2fe1677947b5.pcm,to
49d3557c89d44beea87c4a6db9d696e9.pcm,to
4a9c9cf1f8b34cb29d1decea7670fd89.pcm,to
4ca8dbb80c954c52b6399ac6a9fbbb1b.pcm,to
4cddfa4cc7a845d1bd2ff317bf2faad8.pcm,to
4d8f41a36a6f4ee7b66d2300f3cc01ad.pcm,to
4f05e69e637b4a30a1f987c2c8036155.pcm,to
4f06bf8ba0624a2a9f4f0a81005fe719.pcm,to
50b0193bab7e428f99e763363498898a.pcm,to
531525d789234ba3b5aaca4d76f0e377.pcm,to
564ff2404708490e9dd10e47b1ff5525.pcm,to
56accda3c6df4828bb5149444838e407.pcm,to
5741418d42154570b0271ec64afaa81d.pcm,to
58c3ed55b92343c0a0b5e1d3b9d2ea72.pcm,to
592a5f8d09864a1fb3aaffdc1c29a60a.pcm,to
5a1a61a4a5884b5aa6136206cf4230cd.pcm,to
5a966109e083403e8faca35043ea6506.pcm,to
5f46b7d1af6346679e4f88160081ee94.pcm,to
5fbfa806e9f24e1193f10a810b2d8738.pcm,to
61587b14d7eb448497116c94fa500b30.pcm,to
61a8c1c13cb74823a77b253ab3c3c623.pcm,to
64160b9619c1400891ce00a5b5449896.pcm,to
64e651e0d9624bc88d885c4c23f23ee1.pcm,to
650601a5436a42fd8d84b180f334fe36.pcm,to
6574b73e44454938b63c96d0337b3df3.pcm,to
65e6d2c4f61647408710c2f26bd79f52.pcm,to
680a5fd1e1d8405da3978dc66194658d.pcm,to
6a1d39147c4e4ad59b7cbcfdfd781c71.pcm,to
6c1c304fcfe04fca9e5e8ba8c047039f.pcm,to
6d1bb389af6043c3bcb7e94bcf3093aa.pcm,to
733b6dd26331497d995f24ecec0aab12.pcm,to
73c064ddea7c48c9a4e703504f2ffa52.pcm,to
7550071229e94651b1a3a85f93878211.pcm,to
7591c9e671b348379a8db0b77fb0c266.pcm,to
77c34d1cdc6e414599c57ac01018aa7a.pcm,to
780ad53e36024ba8a1973aaeddad0b1e.pcm,to
78ca5c7478f64f299b60e3f54128bd71.pcm,to
78cb7aea7db64b60a2345a68cf357b2c.pcm,to
7940ee2fcfe745a789c387efad680e52.pcm,to
79f34a5bc9bd4535b82fc1d869271ac1.pcm,to
7c765ad4f49945779b3c2aae355f0340.pcm,to
7d5d59e566de40c4bd5971a060810133.pcm,to
7e42222435df48f88f2b517660619731.pcm,to
8409e5eda1094279a901fdff9977c1c2.pcm,to
8525d46a52ce487c803887d686a70227.pcm,to
8568f4a6cd5049b283417ac0a05167bd.pcm,to
8797a30220074e589b9a0cae041ccb13.pcm,to
87cc199b897645c0adab1191355a3c22.pcm,to
88b6b01f015a48f485d9fff05e2118d4.pcm,to
8917cf4dd56f41649f074f274f981fd1.pcm,to
89279728c60c43f18d3ab03160f769f0.pcm,to
8aea32a994ef4832a313a11e3414299d.pcm,to
904ae7d42df84313840b5ce4e3fe815d.pcm,to
90ced9107f294999a21e2273b0e3fe7e.pcm,to
9202d7b4fac244039636cf9208a26c29.pcm,to
94debba4198c472590b351957961d4bf.pcm,to
98d76dfd248340f3ad3e1641f0527d33.pcm,to
990d6341d5cf4b7ba0377b1e9d7c382b.pcm,to
9a6856d216114d5c9507c24e6083dfd1.pcm,to
9b23566ad8b94195bb355f6c94faf09f.pcm,to
9c1bcbedde0a44bc855ac52105bd8c92.pcm,to
9caa29701c5b4f0e81bbd0048a7ab71d.pcm,to
9d41e047eb1646d9857c2e29dbc6cafd.pcm,to
9ed5be1eb27441ba80924484d87b6fa2.pcm,to
a13dd992eaf44912b8631419517e83bc.pcm,to
a19c36a2788c44b7b65c5f1f1784aee9.pcm,to
a67491cfa9cc4ffaaf03487c59472092.pcm,to
a957e8e0cabf4988807a16b26bc142b9.pcm,to
a9e8fef2193b46ad945bd8055a20be2c.pcm,to
aaad02635a774211965bdbd316bbbb4c.pcm,to
ab6672db7e9a46ee83d946ab3c5c0101.pcm,to
acbbc5d8064a4f25b2431caccc20f70b.pcm,to
b15e7911b5654c69b931f2d79afc826b.pcm,to
b2f28a3b3daf45c1895fa86d14c34048.pcm,to
b48569ba1e6242e5bfc01a274cfc26e5.pcm,to
b5b38b8f96984bfd8558cf3fce0a2545.pcm,to
b6e62fdbda7743bcbdbbe005fd56929c.pcm,to
b79e7b47ee8d474f87efaf327d111701.pcm,to
b814fd891a564186908962ad9fc6e133.pcm,to
b9c364130394430ab3a12c8f40d4e3d0.pcm,to
b9f91543a714433abced53843d1574db.pcm,to
ba5811c77602432bb8b70721e42d4a25.pcm,to
bb1d0da82a424c9882d110c3e2f02cfd.pcm,to
bd90c2c8f9ba4c89ac6a573a2f8d894e.pcm,to
bf91757f51dd41bab3d9362d0d7b1373.pcm,to
c09972c5271849b4b93a513efd1da8be.pcm,to
c0998879e77a4ca698f82769d95d695c.pcm,to
c487079c140341708358cfac5d499fd1.pcm,to
c80e1065cf6743cc9d4f6ddad33ef4f5.pcm,to
c889fef987814e8bb8a7f5e84f163a26.pcm,to
cd5d52f041ba4268bee44ecc208fc377.pcm,to
cf3cd49168b7441d9560aed083973978.pcm,to
cf518bd88797489f8776ee081b62b15f.pcm,to
d6999c1f9a3a41b8b1ff67a359566b08.pcm,to
d74545ebef6d4b50877841e399e7cb69.pcm,to
d77fa8fc824a4d159c5844c1837d4f37.pcm,to
d81233fbb860493e88aa630314d1aea7.pcm,to
d8745f1e160a499ab6aa5ca6a1f0ea07.pcm,to
d8844882b6df4a33806b534a38ab2270.pcm,to
d8e145efeec84489a5fa81d82593d2bc.pcm,to
d8f2ee4039754bb19990514086bf7e7d.pcm,to
d9aec85e373b48e78cce4b825a923d96.pcm,to
d9d0e17559644b6c9a32e38d4d0cf86d.pcm,to
da6652e77f124737a04551f0079b851e.pcm,to
dacac618868e4b3ba9d648724bdecc27.pcm,to
dbe0c7070cfd42fdb27a8b8089d36270.pcm,to
dd84bf20b6da44dc849de277b10d9404.pcm,to
ddce3b480681449785b472951cfa67e7.pcm,to
dde59b50ba494436a88c19d0e32b9105.pcm,to
e3e25f1ffbd347e7a0464d4f1a64f79c.pcm,to
e4b3cb599d894dcc943378afe000edd5.pcm,to
e59c00c2ae2947f9b3d9f2eded5054c8.pcm,to
e5dedcd7a61042b5a475048abd28404d.pcm,to
e799976b693f463fa7f55b25654dc841.pcm,to
e8dbcee096c14c65b11655717bb4379d.pcm,to
e92da010d07142ce831a2b333ecb95f1.pcm,to
eab3bc5b0cd44fc28f4df16b81882132.pcm,to
ec030e464ccb4646abfc35567ed82487.pcm,to
ecc195a377cc4889a4b209208ecf5861.pcm,to
ef0ad30ef095430c8551563b3824836d.pcm,to
f0fae3538ab04e97863b9742b47505eb.pcm,to
f10f36fc002344299fa609dd3a0b5989.pcm,to
f3baa549168e44a5a6f229099990bc3b.pcm,to
f4a6f22a542d45f09b687f55e6cbd09f.pcm,to
f868d79caaee4fe4bbad2540efc702f2.pcm,to
f89d5f42f8224a9b8f3c1705012ad67e.pcm,to
fd9e8a00bde0405c91cd15998f7bfff0.pcm,to
fdb7cd91a19e45d2a2eeecc6f016f757.pcm,to
fe4516893e8b4556802b77a7204e6f9f.pcm,to
fe46db469fb8443ca866d88ccf47ca98.pcm,to
fee9bbf3dfe34e43a22cf7f730cb96cc.pcm,to
ff65ae885e9c42d8b0ccaeb9701eab66.pcm,to
ff8ba0d87cd04216b14ea3c5f34fff33.pcm,to
03a785a0a5dc44c9b4f3c55bb6444d56.pcm,tsu
06361ebfebd340689a3c4773082d774a.pcm,tsu
0d05cc8c86d1493d8021ab3383a29021.pcm,tsu
1326e2fe78404b4ab5a6299b256ca50c.pcm,tsu
13648fd684b9413f9b251a3001026615.pcm,tsu
151dc14b26da4ffd9efa078647af2383.pcm,tsu
1969c5cc4345492a9856e186f53f58ca.pcm,tsu
2132b2b9e6e44ef8bfbf0907f4252ec5.pcm,tsu
25d6132661d342c3899b35acc7006959.pcm,tsu
2f9db1cc3c8340bfb3c07fbb26bd989d.pcm,tsu
31f128a68adc44b6bc0d982306c7ef14.pcm,tsu
32fc2f0217244f1e9009431b471572bb.pcm,tsu
38798076c8014da18e16333bf7b6c36a.pcm,tsu
38e6aeedf0974c45aebcdab1e7077f3b.pcm,tsu
4434a453f0d2441db476b5e82c93e2b5.pcm,tsu
44c3dde8fa7b42c3b0a7f9bb5c221533.pcm,tsu
4ec56b8a9ccb41a9ad3ce06541191c77.pcm,tsu
57739412257144f3b915fc5ea8e271ef.pcm,tsu
5a626c561dc147c5a1fc73604ecee6a0.pcm,tsu
680fe0c2cecf4369a283a81aa17b0a7b.pcm,tsu
696772df95b546f0aa36a94b59d25ca1.pcm,tsu
6ee7d5c33f2440c99b8d70ae8e74f0fe.pcm,tsu
6f3364bf4abe48698f22072408ecc53c.pcm,tsu
755599cd56a245b79adb791fc0ddc9c7.pcm,tsu
7d72ba3ddec84abd914c353c08b55941.pcm,tsu
7f0cdee9eabf40d5a8a87fb774685508.pcm,tsu
816a6e1aeee74720be588ecacd32a8d8.pcm,tsu
8c163491650349ad94cd984793eba812.pcm,tsu
8f1cf30d1b9b46bbb627a19febedf1ff.pcm,tsu
9195ab6c6af347a7992d37646b31b5d5.pcm,tsu
94040f9a6ba74b5995e980883b9cc7b2.pcm,tsu
95f0ae96ac5e4d65884738c1837ba616.pcm,tsu
a770211e80f243a1a51758ece3bb6e74.pcm,tsu
a78352e4dcde42cfbcff5c9034af0be4.pcm,tsu
ab5662464a494c838a0f28491e0cdd88.pcm,tsu
b6a8003f06c643fba79d3c0743b84772.pcm,tsu
b888e42d3a834d97b98aa8bc7342d185.pcm,tsu
bfe78f9e648e483aa19425434f3eca23.pcm,tsu
c03213984d10486d903e1e9281f90822.pcm,tsu
c59958a7d82d443d8350e2e4727e377e.pcm,tsu
ce45324a1007430482c3b0835c9967c9.pcm,tsu
d4d8ae6090304e79a4227cc6222c6593.pcm,tsu
d6823d681a6443acaea7190fdb58fd06.pcm,tsu
da1fa0daa0324e428a5d9d2b1803e3a7.pcm,tsu
ddefc1b735c243b096d8066b7f944371.pcm,tsu
de1ca5b6988d440884054e58ee155e2f.pcm,tsu
e106da1c589244a7a9fe14448f588870.pcm,tsu
e78b40e2f3244bae8c4e45c3ab0b6e6d.pcm,tsu
ea33b7eb218a4da281fee492eb72cc89.pcm,tsu
f0af5b91faa74d4898ff6b99675e71c2.pcm,tsu
004ffe02c5494aaa8c73e9903e1df304.pcm,u
005aa4e32d4d45a8981413afddc52ce1.pcm,u
04763f0261254dd9b018d5fd7142300f.pcm,u
0583e6aa8d414b62a431a330b53b4aa9.pcm,u
0769fd3a6974432c99011d71c0aac8b5.pcm,u
0823c7f648e24bf4b023407a270d2cc6.pcm,u
08adb570e5ba4d40a16dcbf8b60ac6c3.pcm,u
0b8b7608bb40493482e6e8ce6c7cd485.pcm,u
0c6028a9c4b14d9baee7dd0029fe3817.pcm,u
0cc9a27bf39c48cfa6430258f0ca4f37.pcm,u
0dd503cd72cb4b44a8184a48edc954ba.pcm,u
0ef6a10761e348a2bc33d9d3074a1876.pcm,u
1039b7bc6206433fa411f5f165f99e13.pcm,u
1295e8999d0348db8ad145862b8756d2.pcm,u
12b102fc52004c1086df23979e807512.pcm,u
158b5e31136a4335930b993ab20f8c82.pcm,u
18e7b2477e92438599b89bbd98c36ac9.pcm,u
1b19597279fa41b78d3bf5746e35e922.pcm,u
1d53cb049c4442c89431767a80cbd6d8.pcm,u
1d99eb7f39934b178505d30c20e98d5d.pcm,u
1e6cc510ba764a598c01189e18301d91.pcm,u
1fd4d4a2b0944f4fa9b59cf812fcb0a0.pcm,u
21f477f4a2ee41448647bae2af12e87d.pcm,u
21f7416240fe46339f4eb67374adea5d.pcm,u
241041699754434ab781f46200079cfe.pcm,u
27c5167c301749ef918d12e7c258fd32.pcm,u
286b79b9caab4e7cabbc65d129f436c1.pcm,u
28ff7e3086844ae196bd62271f088fce.pcm,u
2ab2f66a1c1c4bf49e9e70bec977b505.pcm,u
2bfd1787f7854723a8c89cd1fec8b368.pcm,u
2d90106f6f364bb29ede30d923c2d250.pcm,u
301e65cef0034affa705b77abcd58472.pcm,u
309efafe0af340c4bfd9ab27f01d2416.pcm,u
320c0a8178414d5b9a67357061eaef47.pcm,u
33300b38b0e24ef89de4463733dda370.pcm,u
3356ee8689334f96bfd96ac061d9ac86.pcm,u
340f83e118f04fa5945bb3373f9ef36e.pcm,u
34c5c172f66948f187b90fa96f4693ca.pcm,u
37ad858228e745fea1f4e20b88d66115.pcm,u
381997c794f54ecb936ec45036e1bf67.pcm,u
397579ee45574aec88dcef24ab301737.pcm,u
3a2c237d6f1c418e8ae053a082382ee5.pcm,u
3a33ce7669f047e7b64de2308e4d8b7b.pcm,u
3e0eb3bf9ad7435a89845780415689d3.pcm,u
47693238657f4ad0826b5a4ad5a0557b.pcm,u
476aaad337694e018f38b4970ef1897a.pcm,u
4830332a62a9490698c0450464dc40f8.pcm,u
4dde0d8230284cb4a70d6b60c45630fb.pcm,u
4e419d8a937b45538e79138ef01104a8.pcm,u
5044a76a44cc45ef840179d007313ceb.pcm,u
51b8fbbb764b4e7291b5bec7222733eb.pcm,u
556bf4a0a83a48d7a4155c0b6139d274.pcm,u
5581ce5f851e48ec94e610931b7b8dd4.pcm,u
564878e682434343b711d519638e9f87.pcm,u
5907794fd4dc4d94a4fcb3f7193524ee.pcm,u
5a452b7187ee43ddaefb31a417af6336.pcm,u
5d62b0a72ba54c6dba4ed064d8a963f2.pcm,u
607f557b44b048798b684bbaa568d4d7.pcm,u
6090ea962c42488691d9c201e8e4c744.pcm,u
6290a69999374b03bba16461516fa326.pcm,u
63472f86b7a346d78a1bd93b6b475408.pcm,u
66e70a351baa4322b844e45a37fac7ba.pcm,u
67392d1601984740a1740bd10d2de871.pcm,u
67f8f6a6ea67466eadf57789653751b8.pcm,u
6a6fcc83071d4e3f8f1f96b88312c29a.pcm,u
6ad504c6dc484105bb4440f90e6f3b01.pcm,u
6c8b8060b9d646b4aa8952da4d4e184d.pcm,u
714febf0528d4be2886e4a6d3f178472.pcm,u
71a440083119473f904abbaef3fdc876.pcm,u
71edfd422b8941d792d962797b362d58.pcm,u
7317cee6f4f049fb8327b0efb0b56657.pcm,u
765a4e88598541ed9ed74df43f00bb91.pcm,u
76f25a3b3cb2464d8be0df254961cb58.pcm,u
7741a4f9e14c4f1f876cd7956692ae82.pcm,u
78132d6fdce8419cb4cadc57b9fc5301.pcm,u
787e8606adb540999b5f1190c5627960.pcm,u
7b84028c63354ac7b9e59c1e3eb9cf01.pcm,u
7c369bf791844bd28f151e8c7b07eaab.pcm,u
7c52bd93a0e64afab2418b86dc797f8f.pcm,u
7c57b43b636c4d3eaa6050f2951f5953.pcm,u
7e0eedd3cf8d4cb18c45ceae9c825ade.pcm,u
80daea452029451cb673aba693fb4741.pcm,u
8174ca2785e440ddab0c600f214beefe.pcm,u
8509a4f7e4ce4466b5fd50544dc6b529.pcm,u
8a6b36f40562498fa6999b4a2586dad2.pcm,u
8b651da38c6f4efca36db464d226d872.pcm,u
8c1e2ca5fd4846c2b99f6d5b12211830.pcm,u
8c7a5116f512460b9072e04ceba20a72.pcm,u
8fb32e8ba93f4712baeb933850ec6cd6.pcm,u
92bc2bd32d8742f8ac3ecec432746e9c.pcm,u
959e33a001b04693984b6ab4f82cc05f.pcm,u
99a93cba4d4a427d8b6df8c073981945.pcm,u
9bc8aa87721d4b22aee3ce8d5a51d38e.pcm,u
9ef25b76b62c4e909be020ca3f57778f.pcm,u
9f945cf1a6da406bbaa8bfe202cbf092.pcm,u
a47ef0a0301c4943b20663cabea5af99.pcm,u
a5728bcb7d124311b3222c06091434d6.pcm,u
a5fd9418196248d5b218779437f597b3.pcm,u
a61a2ea3c6654f70be71de68bdc63f5d.pcm,u
a6c55e1cdef24e84ad9b2214f689e6b8.pcm,u
a7071f5eedd44f1a8141b2c621ffa24a.pcm,u
a82d774b80b84b1282e056fcd98a3a1c.pcm,u
a92bfb9ac6e6451d8a0c76da3be2416d.pcm,u
aade1611d5c04eb1af3af9be4e414722.pcm,u
ad09ab7df65c4183a6012614f95d9cf0.pcm,u
af059385e5aa4faa95ad63d40e9c7dd1.pcm,u
af94b6955c8b407da33f6fbbee5e1358.pcm,u
b0a9580a6f6347ecb8b944b394e23595.pcm,u
b20f68b5cda94dfebc7f676679174192.pcm,u
b45b46c03ab24707856a47e9904e2572.pcm,u
b53fbfcb6c6e48a9ada3595a25d2c623.pcm,u
b5694929ccfe4ee5bf6cd2cd77b332a6.pcm,u
b605e541c3f947ce816026072eb20ce5.pcm,u
b62255a311fc4362aa09b22fbe78447d.pcm,u
b6c3880dc4894b7d939216fe6e2c2c70.pcm,u
b9346fece0114eeea4b2fe7a87491d44.pcm,u
b9a7231eed444b2c9c89513034957545.pcm,u
bae94bf5425540a9bfd5eda82cb7f6fb.pcm,u
bc04951230ac497abca435fd7167e46d.pcm,u
bce37f435f4a4726a9396ed9a5cf9e61.pcm,u
bd07d1beb8514ab1843db3b90954c673.pcm,u
be7ae418825746ccaa594a8620e11b0f.pcm,u
bfaaf90ca9d7466a8ee32aec1c88c215.pcm,u
c13aae41d2414e8d84fa7eb2fd6cc904.pcm,u
c28a05bed82d4edeb5f6c41f5b3f070f.pcm,u
c2bb7815b10746c3b54ad5e19a2c3577.pcm,u
c35dcb3f4c554e66972565ce25ff6cfd.pcm,u
c48446a19a724529bc9eb395ba477aea.pcm,u
c570d2cfdb584da9bc59c0ba1c0ba183.pcm,u
c58fd36b93264a2988efce6ab7b5029d.pcm,u
c6e8b4bf733e4f90b99f4989ed3fb3b5.pcm,u
c8a019095a214197a98a72fb6fa2c9d1.pcm,u
cbfc46ac93a547c1a387319529f496f5.pcm,u
cdbf45c038e542f1b714db9c45265a61.pcm,u
